id,year,job_role,salary_usd,automation_risk,demand_index,skill
95,2024,Digital Marketer,153055.0,0.98,143.4,SQL
96,2021,SQL Developer,107839.0,0.98,103.3,Copy-Paste Reporting
96,2021,SQL Developer,107839.0,0.98,103.3,Cold Calling
96,2021,SQL Developer,107839.0,0.98,103.3,Power BI
96,2021,SQL Developer,107839.0,0.98,103.3,Machine Learning
97,2022,Operations Analyst,297997.0,0.066,131.2,Machine Learning
97,2022,Operations Analyst,297997.0,0.066,131.2,Spark/PySpark
97,2022,Operations Analyst,297997.0,0.066,131.2,A/B Testing
97,2022,Operations Analyst,297997.0,0.066,131.2,Excel (Basic)
97,2022,Operations Analyst,297997.0,0.066,131.2,MLOps
97,2022,Operations Analyst,297997.0,0.066,131.2,Cloud (AWS/GCP)
98,2022,Machine Learning Engineer,314874.0,0.98,112.5,Power BI
98,2022,Machine Learning Engineer,314874.0,0.98,112.5,Copy-Paste Reporting
98,2022,Machine Learning Engineer,314874.0,0.98,112.5,Data Entry
98,2022,Machine Learning Engineer,314874.0,0.98,112.5,Spark/PySpark
99,2025,Statistician,172962.0,0.98,168.1,Copy-Paste Reporting
99,2025,Statistician,172962.0,0.98,168.1,MLOps
99,2025,Statistician,172962.0,0.98,168.1,Legacy VBA
100,2022,Cloud Architect,258972.0,0.98,136.8,Airflow
100,2022,Cloud Architect,258972.0,0.98,136.8,Data Entry
100,2022,Cloud Architect,258972.0,0.98,136.8,Legacy VBA
101,2020,Product Manager,115011.0,0.468,108.7,Tableau
101,2020,Product Manager,115011.0,0.468,108.7,LLMs/GenAI
101,2020,Product Manager,115011.0,0.468,108.7,Crystal Reports
102,2019,Business Analyst,201951.0,0.05,100.6,Vector Databases
102,2019,Business Analyst,201951.0,0.05,100.6,Power BI
102,2019,Business Analyst,201951.0,0.05,100.6,Spark/PySpark
102,2019,Business Analyst,201951.0,0.05,100.6,Airflow
102,2019,Business Analyst,201951.0,0.05,100.6,A/B Testing
103,2024,BI Developer,156575.0,0.98,124.3,Manual Testing
103,2024,BI Developer,156575.0,0.98,124.3,Legacy VBA
103,2024,BI Developer,156575.0,0.98,124.3,Airflow
103,2024,BI Developer,156575.0,0.98,124.3,Statistics
103,2024,BI Developer,156575.0,0.98,124.3,Excel (Basic)
103,2024,BI Developer,156575.0,0.98,124.3,Spark/PySpark
104,2024,Statistician,323326.0,0.238,162.8,Prompt Engineering
104,2024,Statistician,323326.0,0.238,162.8,Legacy VBA
104,2024,Statistician,323326.0,0.238,162.8,R
104,2024,Statistician,323326.0,0.238,162.8,LLMs/GenAI
104,2024,Statistician,323326.0,0.238,162.8,Deep Learning
104,2024,Statistician,323326.0,0.238,162.8,Tableau
105,2023,AI Engineer,346832.0,0.754,124.0,dbt
105,2023,AI Engineer,346832.0,0.754,124.0,SQL
105,2023,AI Engineer,346832.0,0.754,124.0,Copy-Paste Reporting
105,2023,AI Engineer,346832.0,0.754,124.0,Statistics
105,2023,AI Engineer,346832.0,0.754,124.0,Cloud (AWS/GCP)
106,2023,DevOps Engineer,247605.0,0.98,117.4,Basic SEO
106,2023,DevOps Engineer,247605.0,0.98,117.4,Legacy VBA
106,2023,DevOps Engineer,247605.0,0.98,117.4,SQL
107,2023,Supply Chain Analyst,95670.0,0.98,117.2,Cold Calling
107,2023,Supply Chain Analyst,95670.0,0.98,117.2,COBOL
107,2023,Supply Chain Analyst,95670.0,0.98,117.2,Airflow
107,2023,Supply Chain Analyst,95670.0,0.98,117.2,Manual Testing
107,2023,Supply Chain Analyst,95670.0,0.98,117.2,Vector Databases
108,2020,Accountant,138224.0,0.79,112.8,Prompt Engineering
108,2020,Accountant,138224.0,0.79,112.8,COBOL
108,2020,Accountant,138224.0,0.79,112.8,Tableau
109,2021,Product Manager,194469.0,0.234,125.5,MS Access
109,2021,Product Manager,194469.0,0.234,125.5,Power BI
109,2021,Product Manager,194469.0,0.234,125.5,LLMs/GenAI
109,2021,Product Manager,194469.0,0.234,125.5,dbt
109,2021,Product Manager,194469.0,0.234,125.5,Spark/PySpark
110,2021,Content Strategist,192013.0,0.98,124.5,Basic SEO
110,2021,Content Strategist,192013.0,0.98,124.5,Statistics
110,2021,Content Strategist,192013.0,0.98,124.5,COBOL
110,2021,Content Strategist,192013.0,0.98,124.5,Prompt Engineering
110,2021,Content Strategist,192013.0,0.98,124.5,MS Access
111,2025,Machine Learning Engineer,257510.0,0.98,170.4,Copy-Paste Reporting
111,2025,Machine Learning Engineer,257510.0,0.98,170.4,Legacy VBA
111,2025,Machine Learning Engineer,257510.0,0.98,170.4,MS Access
111,2025,Machine Learning Engineer,257510.0,0.98,170.4,SQL
112,2025,SEO Specialist,158074.0,0.459,138.6,Kubernetes
112,2025,SEO Specialist,158074.0,0.459,138.6,R
112,2025,SEO Specialist,158074.0,0.459,138.6,Cloud (AWS/GCP)
113,2024,Product Manager,259853.0,0.445,143.0,Cloud (AWS/GCP)
113,2024,Product Manager,259853.0,0.445,143.0,Legacy VBA
113,2024,Product Manager,259853.0,0.445,143.0,Airflow
113,2024,Product Manager,259853.0,0.445,143.0,Statistics
113,2024,Product Manager,259853.0,0.445,143.0,Python
114,2023,Cloud Architect,417931.0,0.98,111.0,Crystal Reports
114,2023,Cloud Architect,417931.0,0.98,111.0,Prompt Engineering
114,2023,Cloud Architect,417931.0,0.98,111.0,Data Entry
114,2023,Cloud Architect,417931.0,0.98,111.0,Power BI
114,2023,Cloud Architect,417931.0,0.98,111.0,Cloud (AWS/GCP)
114,2023,Cloud Architect,417931.0,0.98,111.0,Spark/PySpark
115,2019,AI Engineer,294949.0,0.05,97.6,R
115,2019,AI Engineer,294949.0,0.05,97.6,Spark/PySpark
115,2019,AI Engineer,294949.0,0.05,97.6,SQL
115,2019,AI Engineer,294949.0,0.05,97.6,Tableau
116,2024,Operations Analyst,212772.0,0.98,127.4,Power BI
116,2024,Operations Analyst,212772.0,0.98,127.4,Data Entry
116,2024,Operations Analyst,212772.0,0.98,127.4,Cloud (AWS/GCP)
116,2024,Operations Analyst,212772.0,0.98,127.4,Basic SEO
117,2022,Statistician,126214.0,0.869,123.9,Tableau
117,2022,Statistician,126214.0,0.869,123.9,Airflow
117,2022,Statistician,126214.0,0.869,123.9,Vector Databases
117,2022,Statistician,126214.0,0.869,123.9,Cloud (AWS/GCP)
117,2022,Statistician,126214.0,0.869,123.9,Legacy VBA
117,2022,Statistician,126214.0,0.869,123.9,COBOL
118,2024,DevOps Engineer,132251.0,0.98,113.8,Cloud (AWS/GCP)
118,2024,DevOps Engineer,132251.0,0.98,113.8,Copy-Paste Reporting
118,2024,DevOps Engineer,132251.0,0.98,113.8,Basic SEO
118,2024,DevOps Engineer,132251.0,0.98,113.8,Tableau
119,2020,HR Analyst,217614.0,0.875,102.6,Airflow
119,2020,HR Analyst,217614.0,0.875,102.6,Spark/PySpark
119,2020,HR Analyst,217614.0,0.875,102.6,COBOL
119,2020,HR Analyst,217614.0,0.875,102.6,Excel (Basic)
119,2020,HR Analyst,217614.0,0.875,102.6,dbt
120,2025,SEO Specialist,121606.0,0.98,161.9,MLOps
120,2025,SEO Specialist,121606.0,0.98,161.9,Cold Calling
120,2025,SEO Specialist,121606.0,0.98,161.9,Spark/PySpark
120,2025,SEO Specialist,121606.0,0.98,161.9,COBOL
121,2019,Statistician,148096.0,0.98,99.5,COBOL
121,2019,Statistician,148096.0,0.98,99.5,LLMs/GenAI
121,2019,Statistician,148096.0,0.98,99.5,Cloud (AWS/GCP)
121,2019,Statistician,148096.0,0.98,99.5,Legacy VBA
121,2019,Statistician,148096.0,0.98,99.5,Copy-Paste Reporting
122,2019,DevOps Engineer,191008.0,0.05,98.0,LLMs/GenAI
122,2019,DevOps Engineer,191008.0,0.05,98.0,Kubernetes
122,2019,DevOps Engineer,191008.0,0.05,98.0,Machine Learning
123,2022,Content Strategist,106336.0,0.98,121.6,Cold Calling
123,2022,Content Strategist,106336.0,0.98,121.6,Vector Databases
123,2022,Content Strategist,106336.0,0.98,121.6,A/B Testing
123,2022,Content Strategist,106336.0,0.98,121.6,Excel (Basic)
123,2022,Content Strategist,106336.0,0.98,121.6,Cloud (AWS/GCP)
123,2022,Content Strategist,106336.0,0.98,121.6,Tableau
124,2023,Business Analyst,215914.0,0.98,126.6,Machine Learning
124,2023,Business Analyst,215914.0,0.98,126.6,Statistics
124,2023,Business Analyst,215914.0,0.98,126.6,Copy-Paste Reporting
125,2024,Machine Learning Engineer,321130.0,0.384,124.1,MLOps
125,2024,Machine Learning Engineer,321130.0,0.384,124.1,Manual Testing
125,2024,Machine Learning Engineer,321130.0,0.384,124.1,Spark/PySpark
126,2021,Accountant,211623.0,0.98,113.5,Manual Testing
126,2021,Accountant,211623.0,0.98,113.5,A/B Testing
126,2021,Accountant,211623.0,0.98,113.5,Prompt Engineering
126,2021,Accountant,211623.0,0.98,113.5,Tableau
126,2021,Accountant,211623.0,0.98,113.5,Basic SEO
126,2021,Accountant,211623.0,0.98,113.5,Copy-Paste Reporting
127,2025,Operations Analyst,128680.0,0.98,132.8,Tableau
127,2025,Operations Analyst,128680.0,0.98,132.8,Airflow
127,2025,Operations Analyst,128680.0,0.98,132.8,Power BI
127,2025,Operations Analyst,128680.0,0.98,132.8,MLOps
127,2025,Operations Analyst,128680.0,0.98,132.8,Copy-Paste Reporting
127,2025,Operations Analyst,128680.0,0.98,132.8,SQL
128,2019,Cloud Architect,308553.0,0.866,97.4,Spark/PySpark
128,2019,Cloud Architect,308553.0,0.866,97.4,Legacy VBA
128,2019,Cloud Architect,308553.0,0.866,97.4,Statistics
128,2019,Cloud Architect,308553.0,0.866,97.4,Deep Learning
128,2019,Cloud Architect,308553.0,0.866,97.4,Basic SEO
129,2022,Machine Learning Engineer,230984.0,0.25,127.8,Excel (Basic)
129,2022,Machine Learning Engineer,230984.0,0.25,127.8,R
129,2022,Machine Learning Engineer,230984.0,0.25,127.8,MLOps
130,2022,DevOps Engineer,324302.0,0.144,107.8,Vector Databases
130,2022,DevOps Engineer,324302.0,0.144,107.8,Cloud (AWS/GCP)
130,2022,DevOps Engineer,324302.0,0.144,107.8,Excel (Basic)
130,2022,DevOps Engineer,324302.0,0.144,107.8,A/B Testing
130,2022,DevOps Engineer,324302.0,0.144,107.8,dbt
131,2022,Excel Analyst,88226.0,0.98,108.6,Cloud (AWS/GCP)
131,2022,Excel Analyst,88226.0,0.98,108.6,Cold Calling
131,2022,Excel Analyst,88226.0,0.98,108.6,Kubernetes
131,2022,Excel Analyst,88226.0,0.98,108.6,Excel (Basic)
131,2022,Excel Analyst,88226.0,0.98,108.6,Airflow
132,2025,SEO Specialist,139567.0,0.98,151.3,Manual Testing
132,2025,SEO Specialist,139567.0,0.98,151.3,Legacy VBA
132,2025,SEO Specialist,139567.0,0.98,151.3,Basic SEO
133,2019,BI Developer,192934.0,0.98,99.4,Python
133,2019,BI Developer,192934.0,0.98,99.4,LLMs/GenAI
133,2019,BI Developer,192934.0,0.98,99.4,Copy-Paste Reporting
133,2019,BI Developer,192934.0,0.98,99.4,Spark/PySpark
133,2019,BI Developer,192934.0,0.98,99.4,Excel (Basic)
134,2019,Data Engineer,134064.0,0.05,97.0,SQL
134,2019,Data Engineer,134064.0,0.05,97.0,Power BI
134,2019,Data Engineer,134064.0,0.05,97.0,Tableau
134,2019,Data Engineer,134064.0,0.05,97.0,MLOps
135,2021,Product Manager,259376.0,0.05,116.8,Machine Learning
135,2021,Product Manager,259376.0,0.05,116.8,Spark/PySpark
135,2021,Product Manager,259376.0,0.05,116.8,LLMs/GenAI
136,2019,Supply Chain Analyst,106989.0,0.428,99.3,Statistics
136,2019,Supply Chain Analyst,106989.0,0.428,99.3,Manual Testing
136,2019,Supply Chain Analyst,106989.0,0.428,99.3,Tableau
136,2019,Supply Chain Analyst,106989.0,0.428,99.3,Power BI
136,2019,Supply Chain Analyst,106989.0,0.428,99.3,Kubernetes
136,2019,Supply Chain Analyst,106989.0,0.428,99.3,dbt
137,2019,DevOps Engineer,305176.0,0.245,103.6,A/B Testing
137,2019,DevOps Engineer,305176.0,0.245,103.6,Legacy VBA
137,2019,DevOps Engineer,305176.0,0.245,103.6,Prompt Engineering
137,2019,DevOps Engineer,305176.0,0.245,103.6,Machine Learning
137,2019,DevOps Engineer,305176.0,0.245,103.6,Airflow
137,2019,DevOps Engineer,305176.0,0.245,103.6,SQL
138,2019,Data Analyst,130376.0,0.514,106.4,Cold Calling
138,2019,Data Analyst,130376.0,0.514,106.4,Kubernetes
138,2019,Data Analyst,130376.0,0.514,106.4,Prompt Engineering
138,2019,Data Analyst,130376.0,0.514,106.4,MLOps
139,2022,Product Manager,251599.0,0.98,137.9,R
139,2022,Product Manager,251599.0,0.98,137.9,Crystal Reports
139,2022,Product Manager,251599.0,0.98,137.9,Airflow
139,2022,Product Manager,251599.0,0.98,137.9,A/B Testing
139,2022,Product Manager,251599.0,0.98,137.9,Copy-Paste Reporting
139,2022,Product Manager,251599.0,0.98,137.9,Legacy VBA
140,2019,Software Developer,134828.0,0.545,100.3,Deep Learning
140,2019,Software Developer,134828.0,0.545,100.3,MLOps
140,2019,Software Developer,134828.0,0.545,100.3,Excel (Basic)
140,2019,Software Developer,134828.0,0.545,100.3,Power BI
140,2019,Software Developer,134828.0,0.545,100.3,COBOL
140,2019,Software Developer,134828.0,0.545,100.3,SQL
141,2022,AI Engineer,163491.0,0.98,125.4,LLMs/GenAI
141,2022,AI Engineer,163491.0,0.98,125.4,COBOL
141,2022,AI Engineer,163491.0,0.98,125.4,Manual Testing
141,2022,AI Engineer,163491.0,0.98,125.4,Tableau
141,2022,AI Engineer,163491.0,0.98,125.4,Basic SEO
142,2021,Data Scientist,303504.0,0.569,125.8,Excel (Basic)
142,2021,Data Scientist,303504.0,0.569,125.8,SQL
142,2021,Data Scientist,303504.0,0.569,125.8,A/B Testing
142,2021,Data Scientist,303504.0,0.569,125.8,Deep Learning
142,2021,Data Scientist,303504.0,0.569,125.8,Basic SEO
142,2021,Data Scientist,303504.0,0.569,125.8,Prompt Engineering
143,2020,Cloud Architect,167375.0,0.656,110.8,A/B Testing
143,2020,Cloud Architect,167375.0,0.656,110.8,dbt
143,2020,Cloud Architect,167375.0,0.656,110.8,Cold Calling
144,2024,HR Analyst,136331.0,0.54,107.4,Kubernetes
144,2024,HR Analyst,136331.0,0.54,107.4,dbt
144,2024,HR Analyst,136331.0,0.54,107.4,LLMs/GenAI
144,2024,HR Analyst,136331.0,0.54,107.4,Manual Testing
145,2025,HR Analyst,65496.0,0.98,175.0,Cold Calling
145,2025,HR Analyst,65496.0,0.98,175.0,Excel (Basic)
145,2025,HR Analyst,65496.0,0.98,175.0,Copy-Paste Reporting
145,2025,HR Analyst,65496.0,0.98,175.0,Basic SEO
145,2025,HR Analyst,65496.0,0.98,175.0,Tableau
145,2025,HR Analyst,65496.0,0.98,175.0,Legacy VBA
146,2023,HR Analyst,223120.0,0.98,113.2,Tableau
146,2023,HR Analyst,223120.0,0.98,113.2,Deep Learning
146,2023,HR Analyst,223120.0,0.98,113.2,Statistics
146,2023,HR Analyst,223120.0,0.98,113.2,Data Entry
147,2021,Financial Analyst,98189.0,0.05,107.1,Prompt Engineering
147,2021,Financial Analyst,98189.0,0.05,107.1,Tableau
147,2021,Financial Analyst,98189.0,0.05,107.1,Machine Learning
148,2025,AI Engineer,163280.0,0.98,166.1,Tableau
148,2025,AI Engineer,163280.0,0.98,166.1,Excel (Basic)
148,2025,AI Engineer,163280.0,0.98,166.1,R
148,2025,AI Engineer,163280.0,0.98,166.1,MS Access
148,2025,AI Engineer,163280.0,0.98,166.1,Machine Learning
148,2025,AI Engineer,163280.0,0.98,166.1,Copy-Paste Reporting
149,2023,HR Analyst,188727.0,0.05,149.1,A/B Testing
149,2023,HR Analyst,188727.0,0.05,149.1,Spark/PySpark
149,2023,HR Analyst,188727.0,0.05,149.1,Machine Learning
149,2023,HR Analyst,188727.0,0.05,149.1,Tableau
149,2023,HR Analyst,188727.0,0.05,149.1,Cloud (AWS/GCP)
149,2023,HR Analyst,188727.0,0.05,149.1,MLOps
150,2019,Content Strategist,134300.0,0.895,94.7,Tableau
150,2019,Content Strategist,134300.0,0.895,94.7,A/B Testing
150,2019,Content Strategist,134300.0,0.895,94.7,Basic SEO
150,2019,Content Strategist,134300.0,0.895,94.7,Manual Testing
150,2019,Content Strategist,134300.0,0.895,94.7,LLMs/GenAI
150,2019,Content Strategist,134300.0,0.895,94.7,Vector Databases
151,2021,Software Developer,214516.0,0.98,100.4,COBOL
151,2021,Software Developer,214516.0,0.98,100.4,Data Entry
151,2021,Software Developer,214516.0,0.98,100.4,MLOps
152,2019,SEO Specialist,179995.0,0.98,96.0,MLOps
152,2019,SEO Specialist,179995.0,0.98,96.0,Deep Learning
152,2019,SEO Specialist,179995.0,0.98,96.0,Excel (Basic)
152,2019,SEO Specialist,179995.0,0.98,96.0,Legacy VBA
153,2021,AI Engineer,294042.0,0.05,114.1,Prompt Engineering
153,2021,AI Engineer,294042.0,0.05,114.1,R
153,2021,AI Engineer,294042.0,0.05,114.1,SQL
154,2021,Data Engineer,421150.0,0.05,111.0,Python
154,2021,Data Engineer,421150.0,0.05,111.0,Vector Databases
154,2021,Data Engineer,421150.0,0.05,111.0,Prompt Engineering
154,2021,Data Engineer,421150.0,0.05,111.0,LLMs/GenAI
154,2021,Data Engineer,421150.0,0.05,111.0,dbt
155,2025,Digital Marketer,131051.0,0.98,117.5,Deep Learning
155,2025,Digital Marketer,131051.0,0.98,117.5,Prompt Engineering
155,2025,Digital Marketer,131051.0,0.98,117.5,Copy-Paste Reporting
155,2025,Digital Marketer,131051.0,0.98,117.5,COBOL
156,2025,SEO Specialist,245225.0,0.768,126.6,Manual Testing
156,2025,SEO Specialist,245225.0,0.768,126.6,SQL
156,2025,SEO Specialist,245225.0,0.768,126.6,Spark/PySpark
156,2025,SEO Specialist,245225.0,0.768,126.6,LLMs/GenAI
157,2024,Accountant,127847.0,0.98,122.9,Vector Databases
157,2024,Accountant,127847.0,0.98,122.9,Legacy VBA
157,2024,Accountant,127847.0,0.98,122.9,MS Access
157,2024,Accountant,127847.0,0.98,122.9,Airflow
157,2024,Accountant,127847.0,0.98,122.9,Tableau
157,2024,Accountant,127847.0,0.98,122.9,Manual Testing
158,2024,IT Support Specialist,109427.0,0.98,125.7,COBOL
158,2024,IT Support Specialist,109427.0,0.98,125.7,Statistics
158,2024,IT Support Specialist,109427.0,0.98,125.7,Basic SEO
158,2024,IT Support Specialist,109427.0,0.98,125.7,dbt
158,2024,IT Support Specialist,109427.0,0.98,125.7,Vector Databases
159,2023,IT Support Specialist,249482.0,0.98,93.0,LLMs/GenAI
159,2023,IT Support Specialist,249482.0,0.98,93.0,Basic SEO
159,2023,IT Support Specialist,249482.0,0.98,93.0,dbt
159,2023,IT Support Specialist,249482.0,0.98,93.0,Manual Testing
159,2023,IT Support Specialist,249482.0,0.98,93.0,Spark/PySpark
159,2023,IT Support Specialist,249482.0,0.98,93.0,Kubernetes
160,2022,DevOps Engineer,318896.0,0.627,116.4,Prompt Engineering
160,2022,DevOps Engineer,318896.0,0.627,116.4,Deep Learning
160,2022,DevOps Engineer,318896.0,0.627,116.4,Cold Calling
161,2022,Content Strategist,120835.0,0.616,110.4,Basic SEO
161,2022,Content Strategist,120835.0,0.616,110.4,Tableau
161,2022,Content Strategist,120835.0,0.616,110.4,Vector Databases
161,2022,Content Strategist,120835.0,0.616,110.4,Python
162,2022,Content Strategist,163127.0,0.05,108.4,Vector Databases
162,2022,Content Strategist,163127.0,0.05,108.4,Airflow
162,2022,Content Strategist,163127.0,0.05,108.4,Python
163,2019,Operations Analyst,133917.0,0.678,108.4,Prompt Engineering
163,2019,Operations Analyst,133917.0,0.678,108.4,Basic SEO
163,2019,Operations Analyst,133917.0,0.678,108.4,Statistics
164,2020,Operations Analyst,222066.0,0.05,111.6,Deep Learning
164,2020,Operations Analyst,222066.0,0.05,111.6,Python
164,2020,Operations Analyst,222066.0,0.05,111.6,Kubernetes
165,2020,SEO Specialist,175661.0,0.969,112.6,Cold Calling
165,2020,SEO Specialist,175661.0,0.969,112.6,Prompt Engineering
165,2020,SEO Specialist,175661.0,0.969,112.6,Airflow
166,2019,Excel Analyst,146069.0,0.98,99.0,Cloud (AWS/GCP)
166,2019,Excel Analyst,146069.0,0.98,99.0,Basic SEO
166,2019,Excel Analyst,146069.0,0.98,99.0,Statistics
167,2019,HR Analyst,199021.0,0.479,104.6,Prompt Engineering
167,2019,HR Analyst,199021.0,0.479,104.6,Power BI
167,2019,HR Analyst,199021.0,0.479,104.6,Python
167,2019,HR Analyst,199021.0,0.479,104.6,Manual Testing
168,2023,QA Engineer,175647.0,0.538,106.4,Deep Learning
168,2023,QA Engineer,175647.0,0.538,106.4,A/B Testing
168,2023,QA Engineer,175647.0,0.538,106.4,R
168,2023,QA Engineer,175647.0,0.538,106.4,COBOL
168,2023,QA Engineer,175647.0,0.538,106.4,Python
169,2022,Business Analyst,210026.0,0.39,113.4,Vector Databases
169,2022,Business Analyst,210026.0,0.39,113.4,COBOL
169,2022,Business Analyst,210026.0,0.39,113.4,Deep Learning
170,2024,Supply Chain Analyst,123930.0,0.05,146.5,Machine Learning
170,2024,Supply Chain Analyst,123930.0,0.05,146.5,Vector Databases
170,2024,Supply Chain Analyst,123930.0,0.05,146.5,R
170,2024,Supply Chain Analyst,123930.0,0.05,146.5,MLOps
171,2020,Supply Chain Analyst,179292.0,0.98,101.2,Deep Learning
171,2020,Supply Chain Analyst,179292.0,0.98,101.2,Crystal Reports
171,2020,Supply Chain Analyst,179292.0,0.98,101.2,Cold Calling
171,2020,Supply Chain Analyst,179292.0,0.98,101.2,Tableau
172,2020,Business Analyst,113849.0,0.638,108.3,A/B Testing
172,2020,Business Analyst,113849.0,0.638,108.3,SQL
172,2020,Business Analyst,113849.0,0.638,108.3,Basic SEO
172,2020,Business Analyst,113849.0,0.638,108.3,R
172,2020,Business Analyst,113849.0,0.638,108.3,Statistics
173,2025,HR Analyst,103704.0,0.98,128.9,Copy-Paste Reporting
173,2025,HR Analyst,103704.0,0.98,128.9,Data Entry
173,2025,HR Analyst,103704.0,0.98,128.9,MLOps
174,2025,DevOps Engineer,370060.0,0.58,170.2,MLOps
174,2025,DevOps Engineer,370060.0,0.58,170.2,LLMs/GenAI
174,2025,DevOps Engineer,370060.0,0.58,170.2,Statistics
174,2025,DevOps Engineer,370060.0,0.58,170.2,Crystal Reports
174,2025,DevOps Engineer,370060.0,0.58,170.2,COBOL
174,2025,DevOps Engineer,370060.0,0.58,170.2,Vector Databases
175,2023,Statistician,140649.0,0.697,108.3,Manual Testing
175,2023,Statistician,140649.0,0.697,108.3,Basic SEO
175,2023,Statistician,140649.0,0.697,108.3,LLMs/GenAI
175,2023,Statistician,140649.0,0.697,108.3,R
175,2023,Statistician,140649.0,0.697,108.3,Prompt Engineering
175,2023,Statistician,140649.0,0.697,108.3,MLOps
176,2021,Supply Chain Analyst,214835.0,0.631,118.8,LLMs/GenAI
176,2021,Supply Chain Analyst,214835.0,0.631,118.8,Crystal Reports
176,2021,Supply Chain Analyst,214835.0,0.631,118.8,Tableau
176,2021,Supply Chain Analyst,214835.0,0.631,118.8,Vector Databases
176,2021,Supply Chain Analyst,214835.0,0.631,118.8,COBOL
176,2021,Supply Chain Analyst,214835.0,0.631,118.8,Machine Learning
177,2021,Accountant,125802.0,0.98,114.5,Legacy VBA
177,2021,Accountant,125802.0,0.98,114.5,Data Entry
177,2021,Accountant,125802.0,0.98,114.5,SQL
178,2025,Product Manager,249292.0,0.308,127.7,Machine Learning
178,2025,Product Manager,249292.0,0.308,127.7,Spark/PySpark
178,2025,Product Manager,249292.0,0.308,127.7,Deep Learning
178,2025,Product Manager,249292.0,0.308,127.7,Airflow
178,2025,Product Manager,249292.0,0.308,127.7,Data Entry
178,2025,Product Manager,249292.0,0.308,127.7,Vector Databases
179,2023,Business Analyst,267010.0,0.931,109.2,Vector Databases
